     15099
10 10
   1   0   0   1   1   0.00000000
   2   0   1   1   1   1.00000000
   3   0   1   3   1   1.00000000
   4   1   0   1   1   2.00000000
   5   0   2   3   1   2.00000000
   6   0   2   5   1   2.00000000
   7   1   1   1   1   3.00000000
   8   1   1   3   1   3.00000000
   9   0   3   5   1   3.00000000
  10   0   3   7   1   3.00000000
   1   0   0   1   2   0.00000000
   2   0   1   1   2   1.00000000
   3   0   1   3   2   1.00000000
   4   1   0   1   2   2.00000000
   5   0   2   3   2   2.00000000
   6   0   2   5   2   2.00000000
   7   1   1   1   2   3.00000000
   8   1   1   3   2   3.00000000
   9   0   3   5   2   3.00000000
  10   0   3   7   2   3.00000000
0 0 0
3.000000e+00 3.000000e+00
4.000000e+00 4.000000e+00 4.000000e+00
10 10 10
381 381 1456
  1   1   1   1   0   0 11   +6.6666670e-02
  1   1   1   4   0   0 11   +0.0000000e+00
  1   1   2   2   0   0 11   +0.0000000e+00
  1   1   2   7   0   0 11   +0.0000000e+00
  1   1   3   3   0   0 11   +0.0000000e+00
  1   1   3   8   0   0 11   +0.0000000e+00
  1   1   4   4   0   0 11   +0.0000000e+00
  1   1   5   5   0   0 11   +0.0000000e+00
  1   1   6   6   0   0 11   +0.0000000e+00
  1   4   1   4   0   0 11   +6.6666670e-02
  1   4   2   2   0   0 11   +0.0000000e+00
  1   4   2   7   0   0 11   +0.0000000e+00
  1   4   3   3   0   0 11   +0.0000000e+00
  1   4   3   8   0   0 11   +0.0000000e+00
  1   4   4   4   0   0 11   +0.0000000e+00
  1   4   5   5   0   0 11   +0.0000000e+00
  1   4   6   6   0   0 11   +0.0000000e+00
  2   2   2   2   0   0 11   +6.6666670e-02
  2   2   2   7   0   0 11   +0.0000000e+00
  2   2   3   3   0   0 11   +0.0000000e+00
  2   2   3   8   0   0 11   +0.0000000e+00
  2   2   4   4   0   0 11   +0.0000000e+00
  2   2   5   5   0   0 11   +0.0000000e+00
  2   2   6   6   0   0 11   +0.0000000e+00
  2   7   2   7   0   0 11   +6.6666670e-02
  2   7   3   3   0   0 11   +0.0000000e+00
  2   7   3   8   0   0 11   +0.0000000e+00
  2   7   4   4   0   0 11   +0.0000000e+00
  2   7   5   5   0   0 11   +0.0000000e+00
  2   7   6   6   0   0 11   +0.0000000e+00
  3   3   3   3   0   0 11   +6.6666670e-02
  3   3   3   8   0   0 11   +0.0000000e+00
  3   3   4   4   0   0 11   +0.0000000e+00
  3   3   5   5   0   0 11   +0.0000000e+00
  3   3   6   6   0   0 11   +0.0000000e+00
  3   8   3   8   0   0 11   +6.6666670e-02
  3   8   4   4   0   0 11   +0.0000000e+00
  3   8   5   5   0   0 11   +0.0000000e+00
  3   8   6   6   0   0 11   +0.0000000e+00
  4   4   4   4   0   0 11   +6.6666670e-02
  4   4   5   5   0   0 11   +0.0000000e+00
  4   4   6   6   0   0 11   +0.0000000e+00
  5   5   5   5   0   0 11   +6.6666670e-02
  5   5   6   6   0   0 11   +0.0000000e+00
  6   6   6   6   0   0 11   +6.6666670e-02
  1   2   1   2   0   0 11   +6.6666670e-02
  1   2   1   7   0   0 11   +0.0000000e+00
  1   2   2   4   0   0 11   +0.0000000e+00
  1   2   3   5   0   0 11   +0.0000000e+00
  1   7   1   7   0   0 11   +6.6666670e-02
  1   7   2   4   0   0 11   +0.0000000e+00
  1   7   3   5   0   0 11   +0.0000000e+00
  2   4   2   4   0   0 11   +6.6666670e-02
  2   4   3   5   0   0 11   +0.0000000e+00
  3   5   3   5   0   0 11   +6.6666670e-02
  1   4   1   4   2   2 11   +6.6666670e-02
  1   4   1   5   2   2 11   +0.0000000e+00
  1   4   2   3   2   2 11   +0.0000000e+00
  1   4   2   7   2   2 11   +0.0000000e+00
  1   4   2   8   2   2 11   +0.0000000e+00
  1   4   3   7   2   2 11   +0.0000000e+00
  1   4   3   8   2   2 11   +0.0000000e+00
  1   4   3   9   2   2 11   +0.0000000e+00
  1   4   4   5   2   2 11   +0.0000000e+00
  1   4   5   6   2   2 11   +0.0000000e+00
  1   5   1   5   2   2 11   +6.6666670e-02
  1   5   2   3   2   2 11   +0.0000000e+00
  1   5   2   7   2   2 11   +0.0000000e+00
  1   5   2   8   2   2 11   +0.0000000e+00
  1   5   3   7   2   2 11   +0.0000000e+00
  1   5   3   8   2   2 11   +0.0000000e+00
  1   5   3   9   2   2 11   +0.0000000e+00
  1   5   4   5   2   2 11   +0.0000000e+00
  1   5   5   6   2   2 11   +0.0000000e+00
  2   3   2   3   2   2 11   +6.6666670e-02
  2   3   2   7   2   2 11   +0.0000000e+00
  2   3   2   8   2   2 11   +0.0000000e+00
  2   3   3   7   2   2 11   +0.0000000e+00
  2   3   3   8   2   2 11   +0.0000000e+00
  2   3   3   9   2   2 11   +0.0000000e+00
  2   3   4   5   2   2 11   +0.0000000e+00
  2   3   5   6   2   2 11   +0.0000000e+00
  2   7   2   7   2   2 11   +6.6666670e-02
  2   7   2   8   2   2 11   +0.0000000e+00
  2   7   3   7   2   2 11   +0.0000000e+00
  2   7   3   8   2   2 11   +0.0000000e+00
  2   7   3   9   2   2 11   +0.0000000e+00
  2   7   4   5   2   2 11   +0.0000000e+00
  2   7   5   6   2   2 11   +0.0000000e+00
  2   8   2   8   2   2 11   +6.6666670e-02
  2   8   3   7   2   2 11   +0.0000000e+00
  2   8   3   8   2   2 11   +0.0000000e+00
  2   8   3   9   2   2 11   +0.0000000e+00
  2   8   4   5   2   2 11   +0.0000000e+00
  2   8   5   6   2   2 11   +0.0000000e+00
  3   7   3   7   2   2 11   +6.6666670e-02
  3   7   3   8   2   2 11   +0.0000000e+00
  3   7   3   9   2   2 11   +0.0000000e+00
  3   7   4   5   2   2 11   +0.0000000e+00
  3   7   5   6   2   2 11   +0.0000000e+00
  3   8   3   8   2   2 11   +6.6666670e-02
  3   8   3   9   2   2 11   +0.0000000e+00
  3   8   4   5   2   2 11   +0.0000000e+00
  3   8   5   6   2   2 11   +0.0000000e+00
  3   9   3   9   2   2 11   +6.6666670e-02
  3   9   4   5   2   2 11   +0.0000000e+00
  3   9   5   6   2   2 11   +0.0000000e+00
  4   5   4   5   2   2 11   +6.6666670e-02
  4   5   5   6   2   2 11   +0.0000000e+00
  5   6   5   6   2   2 11   +6.6666670e-02
  1   2   1   2   2   2 11   +6.6666670e-02
  1   2   1   3   2   2 11   +0.0000000e+00
  1   2   1   7   2   2 11   +0.0000000e+00
  1   2   1   8   2   2 11   +0.0000000e+00
  1   2   2   4   2   2 11   +0.0000000e+00
  1   2   2   5   2   2 11   +0.0000000e+00
  1   2   3   4   2   2 11   +0.0000000e+00
  1   2   3   5   2   2 11   +0.0000000e+00
  1   2   3   6   2   2 11   +0.0000000e+00
  1   3   1   3   2   2 11   +6.6666670e-02
  1   3   1   7   2   2 11   +0.0000000e+00
  1   3   1   8   2   2 11   +0.0000000e+00
  1   3   2   4   2   2 11   +0.0000000e+00
  1   3   2   5   2   2 11   +0.0000000e+00
  1   3   3   4   2   2 11   +0.0000000e+00
  1   3   3   5   2   2 11   +0.0000000e+00
  1   3   3   6   2   2 11   +0.0000000e+00
  1   7   1   7   2   2 11   +6.6666670e-02
  1   7   1   8   2   2 11   +0.0000000e+00
  1   7   2   4   2   2 11   +0.0000000e+00
  1   7   2   5   2   2 11   +0.0000000e+00
  1   7   3   4   2   2 11   +0.0000000e+00
  1   7   3   5   2   2 11   +0.0000000e+00
  1   7   3   6   2   2 11   +0.0000000e+00
  1   8   1   8   2   2 11   +6.6666670e-02
  1   8   2   4   2   2 11   +0.0000000e+00
  1   8   2   5   2   2 11   +0.0000000e+00
  1   8   3   4   2   2 11   +0.0000000e+00
  1   8   3   5   2   2 11   +0.0000000e+00
  1   8   3   6   2   2 11   +0.0000000e+00
  2   4   2   4   2   2 11   +6.6666670e-02
  2   4   2   5   2   2 11   +0.0000000e+00
  2   4   3   4   2   2 11   +0.0000000e+00
  2   4   3   5   2   2 11   +0.0000000e+00
  2   4   3   6   2   2 11   +0.0000000e+00
  2   5   2   5   2   2 11   +6.6666670e-02
  2   5   3   4   2   2 11   +0.0000000e+00
  2   5   3   5   2   2 11   +0.0000000e+00
  2   5   3   6   2   2 11   +0.0000000e+00
  3   4   3   4   2   2 11   +6.6666670e-02
  3   4   3   5   2   2 11   +0.0000000e+00
  3   4   3   6   2   2 11   +0.0000000e+00
  3   5   3   5   2   2 11   +6.6666670e-02
  3   5   3   6   2   2 11   +0.0000000e+00
  3   6   3   6   2   2 11   +6.6666670e-02
  1   5   1   5   4   4 11   +6.6666670e-02
  1   5   1   6   4   4 11   +0.0000000e+00
  1   5   2   3   4   4 11   +0.0000000e+00
  1   5   2   8   4   4 11   +0.0000000e+00
  1   5   2   9   4   4 11   +0.0000000e+00
  1   5   3   3   4   4 11   +0.0000000e+00
  1   5   3   7   4   4 11   +0.0000000e+00
  1   5   3   8   4   4 11   +0.0000000e+00
  1   5   3   9   4   4 11   +0.0000000e+00
  1   5   3  10   4   4 11   +0.0000000e+00
  1   5   4   5   4   4 11   +0.0000000e+00
  1   5   4   6   4   4 11   +0.0000000e+00
  1   5   5   5   4   4 11   +0.0000000e+00
  1   5   5   6   4   4 11   +0.0000000e+00
  1   5   6   6   4   4 11   +0.0000000e+00
  1   6   1   6   4   4 11   +6.6666670e-02
  1   6   2   3   4   4 11   +0.0000000e+00
  1   6   2   8   4   4 11   +0.0000000e+00
  1   6   2   9   4   4 11   +0.0000000e+00
  1   6   3   3   4   4 11   +0.0000000e+00
  1   6   3   7   4   4 11   +0.0000000e+00
  1   6   3   8   4   4 11   +0.0000000e+00
  1   6   3   9   4   4 11   +0.0000000e+00
  1   6   3  10   4   4 11   +0.0000000e+00
  1   6   4   5   4   4 11   +0.0000000e+00
  1   6   4   6   4   4 11   +0.0000000e+00
  1   6   5   5   4   4 11   +0.0000000e+00
  1   6   5   6   4   4 11   +0.0000000e+00
  1   6   6   6   4   4 11   +0.0000000e+00
  2   3   2   3   4   4 11   +6.6666670e-02
  2   3   2   8   4   4 11   +0.0000000e+00
  2   3   2   9   4   4 11   +0.0000000e+00
  2   3   3   3   4   4 11   +0.0000000e+00
